sampleID,core_name,core_type,sample_depth_start,sample_depth_end,Latitude,Longitude,modernWaterDepth,TEX86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,BIT,publicationYear,reference_name,remark,reference_link,RI_zhang16,RI_zhang16_revised,RI_0to5,gdgt23ratio,methaneIndex,gdgtZeroOverZeroCren,QC_flag,match_lat,match_lon,match_depth,SST,thermocline_depth,thermocline_T,thermocline_T_depthIntegral,SSN,thermocline_nitrate,thermocline_nitrate_depthIntegral,region_ID,regionName,pred_tex,tex_residuals
TEXAS_PSM_RR01817,VA02-039,,,,-20.0,36.7166667,13.0,0.680844061,0.221127294,0.062560235,0.077948635,0.015041825,0.582854939,0.040467073,0.083401998,2024,Varma2024,Data from original source,,2.7568710279999995,3.3801930399999995,3.3801930399999995,5.182126171525065,0.19971260207478295,0.221127294,include,-20.125,36.625,15.0,26.7526,95.0,21.47241,24.923326,0.41790956,3.2595828,0.5876636,25.0,Mozambique Channel,0.627972,0.05287205420220942
TEXAS_PSM_RR01818,VA02-040,,,,-20.0,37.0666667,29.0,0.68525083,0.245273403,0.062916692,0.081032021,0.011639961,0.554831894,0.044306029,0.165016068,2024,Varma2024,Data from original source,,2.656452309,3.255590232,3.255590232,6.961537156353015,0.20615236645754517,0.245273403,include,-20.125,37.125,30.0,26.790491,95.0,22.014591,25.1318,0.077555925,4.45914,0.86104554,25.0,Mozambique Channel,0.6301786,0.05507225925262449
TEXAS_PSM_RR01819,VA02-547,,,,-15.6,40.5866667,405.0,0.670150683,0.193265058,0.067234991,0.074478426,0.02746815,0.602899471,0.034653905,0.101578186,2024,Varma2024,Data from original source,,2.848809797,3.4863631729999995,3.4863631729999995,2.711446748324878,0.20971146529350226,0.193265058,include,-15.625,40.625,400.0,27.47249,80.0,23.379091,26.01672,0.044494137,0.019649748,0.006230736,25.0,Mozambique Channel,0.63954484,0.030605838372619654
TEXAS_PSM_RR01820,VA02-038,,,,-19.8866667,36.5833333,34.0,0.674399815,0.220516587,0.067340611,0.081632152,0.017051646,0.572663472,0.040795532,0.124813956,2024,Varma2024,Data from original source,,2.735595869,3.349054873,3.349054873,4.787347332920235,0.2129928696763686,0.220516587,include,-19.875,36.625,35.0,26.7526,95.0,21.47241,24.923326,0.41790956,3.2595828,0.5876636,25.0,Mozambique Channel,0.627972,0.046427808202209486
TEXAS_PSM_RR01821,VA02-473,,,,-17.145,39.135,302.0,0.608023432,0.14076668,0.057641824,0.053107934,0.018578982,0.71217906,0.01772552,0.198827231,2024,Varma2024,Data from original source,,3.1392129580000003,3.869117538,3.869117538,2.858495368583704,0.15051643946954943,0.14076668,include,-17.125,39.125,300.0,27.54661,60.0,24.65941,26.568245,nan,nan,nan,25.0,Mozambique Channel,0.6453824,-0.0373589723273926
TEXAS_PSM_RR01822,VA02-105,,,,-18.95,37.1333333,250.0,0.646299427,0.185350241,0.066847677,0.067921246,0.019839189,0.625654653,0.034386994,0.069966404,2024,Varma2024,Data from original source,,2.902374324,3.562415971,3.562415971,3.4235898453308753,0.1897847636876303,0.185350241,include,-18.875,37.125,250.0,26.79981,65.0,24.43721,26.0719,0.6827305,2.1856766,0.6101075,25.0,Mozambique Channel,0.64012885,0.0061705760631103335
TEXAS_PSM_RR01823,VA02-501,,,,-16.6066667,39.78,264.0,0.6142132,0.140480632,0.061412582,0.053583364,0.025627384,0.700331491,0.018564546,0.236639816,2024,Varma2024,Data from original source,,3.1210456100000004,3.8399416470000003,3.8399416470000003,2.0908635856082696,0.16360693592143338,0.140480632,include,-16.625,39.875,275.0,27.5069,85.0,22.33391,25.578886,nan,nan,nan,25.0,Mozambique Channel,0.6349107,-0.020697502705383286
TEXAS_PSM_RR01824,VA02-441,,,,-17.9016667,37.77,360.0,0.633757274,0.178233669,0.06589756,0.060226027,0.021316612,0.64183768,0.032488452,0.123442567,2024,Varma2024,Data from original source,,2.947603978,3.62193011,3.62193011,2.825309528549847,0.1794186418182665,0.178233669,include,-17.875,37.875,350.0,27.05331,80.0,22.54969,25.400227,0.64770037,3.8870332,0.9536131,25.0,Mozambique Channel,0.6330197,0.0007375882547607793
TEXAS_PSM_RR01825,VA02-464,,,,-17.375,38.635,340.0,0.628371467,0.160171439,0.070522773,0.066361182,0.025544909,0.650061718,0.027337979,0.14058694,2024,Varma2024,Data from original source,,2.9894786520000003,3.666878349,3.666878349,2.597824169191599,0.1934071684899509,0.160171439,include,-17.375,38.625,350.0,27.00481,25.0,26.412,26.78586,0.34921122,0.17747466,0.2596444,25.0,Mozambique Channel,0.64768565,-0.019314180010803206
TEXAS_PSM_RR01826,VA02-515GR,,,,-16.11,40.3116667,470.0,0.666889188,0.199152967,0.06422454,0.068478555,0.022806729,0.608044706,0.037292504,0.128316363,2024,Varma2024,Data from original source,,2.850950677,3.4962878870000007,3.4962878870000007,3.0025592446860747,0.1941816818915758,0.199152967,include,-16.125,40.375,475.0,27.48511,80.0,23.06791,25.893091,0.025427721,0.011751052,0.0022103705,25.0,Mozambique Channel,0.63823634,0.028652844139373745
TEXAS_PSM_RR01827,VA02-515AGR,,,,-16.1133333,40.29,578.0,0.672499999,0.160029353,0.060867778,0.068425547,0.024451539,0.654114837,0.032110946,0.306197204,2024,Varma2024,Data from original source,,3.0159766209999996,3.7022024039999994,3.7022024039999994,2.798414733731075,0.1830359960185609,0.160029353,include,-16.125,40.375,600.0,27.48511,80.0,23.06791,25.893091,0.025427721,0.011751052,0.0022103705,25.0,Mozambique Channel,0.63823634,0.034263655139373794
TEXAS_PSM_RR01828,10,,,,24.86,64.3,784.0,0.776752772,0.107068837,0.042963546,0.065771165,0.016059552,0.700482879,0.067654021,0.009537177,2024,Varma2024,Data from original source,,3.2952321319999998,4.063369032,4.063369032,4.095454530736599,0.13975798826499242,0.107068837,include,24.875,64.375,800.0,27.347591,30.0,25.43601,26.708866,0.054945048,0.2962467,0.11267556,2.0,Arabian Sea,0.64687073,0.12988203969256595
TEXAS_PSM_RR01829,12,,,,24.86,64.3,789.0,0.753848523,0.108609396,0.041790684,0.056273043,0.014964127,0.721614316,0.056748433,0.011924077,2024,Varma2024,Data from original source,,3.312680147,4.091042896,4.091042896,3.760529631965834,0.12679946773008555,0.108609396,include,24.875,64.375,800.0,27.347591,30.0,25.43601,26.708866,0.054945048,0.2962467,0.11267556,2.0,Arabian Sea,0.64687073,0.10697779069256597
TEXAS_PSM_RR01830,18,,,,24.96,64.3,228.0,0.752415581,0.127668788,0.044314766,0.057825107,0.014378213,0.693342702,0.062470423,0.014997665,2024,Varma2024,Data from original source,,3.2263521190000004,3.982165244,3.982165244,4.021717232871707,0.13357092412918375,0.127668788,include,24.875,64.375,225.0,27.347591,30.0,25.43601,26.708866,0.054945048,0.2962467,0.11267556,2.0,Arabian Sea,0.64687073,0.10554484869256597
TEXAS_PSM_RR01831,20,,,,24.85,64.3,1031.25,0.746115481,0.117444043,0.043758888,0.057759792,0.015517851,0.710198509,0.055320917,0.01245067,2024,Varma2024,Data from original source,,3.267909729,4.033429155,4.033429155,3.7221514757423564,0.13261089007640112,0.117444043,include,24.875,64.375,1050.0,27.347591,30.0,25.43601,26.708866,0.054945048,0.2962467,0.11267556,2.0,Arabian Sea,0.64687073,0.09924474869256594
TEXAS_PSM_RR01832,23,,,,24.88,64.29,690.0,0.767517294,0.109639057,0.042983666,0.062672075,0.01570152,0.705471207,0.063532475,0.012028373,2024,Varma2024,Data from original source,,3.291447104,4.060450786,4.060450786,3.99146547595392,0.13630119554783748,0.109639057,include,24.875,64.375,700.0,27.347591,30.0,25.43601,26.708866,0.054945048,0.2962467,0.11267556,2.0,Arabian Sea,0.64687073,0.12064656169256593
TEXAS_PSM_RR01833,24,,,,24.78,64.31,1204.0,0.757071671,0.119224443,0.045101875,0.060953257,0.016996321,0.695116373,0.062607731,0.012413189,2024,Varma2024,Data from original source,,3.2488937679999994,4.006617872,4.006617872,3.586261815130462,0.13970806980512063,0.119224443,include,24.875,64.375,1200.0,27.347591,30.0,25.43601,26.708866,0.054945048,0.2962467,0.11267556,2.0,Arabian Sea,0.64687073,0.11020093869256586
TEXAS_PSM_RR01834,28,,,,24.69,64.25,1017.0,0.773415562,0.102259043,0.04112941,0.060363098,0.014703812,0.716221829,0.065322808,0.007183857,2024,Varma2024,Data from original source,,3.33214559,4.113690227,4.113690227,4.105268620137418,0.12943190248141925,0.102259043,include,24.625,64.125,1000.0,27.39341,35.0,25.02801,26.617247,0.06765742,0.30888194,0.11196906,2.0,Arabian Sea,0.645901,0.1275145376584167
TEXAS_PSM_RR01835,29,,,,24.81,64.33,1492.0,0.731699843,0.145295896,0.047075534,0.060917546,0.014826979,0.679245638,0.052638407,0.022072766,2024,Varma2024,Data from original source,,3.140927743,3.8728117880000004,3.8728117880000004,4.108560887555044,0.14369892273267942,0.145295896,include,24.875,64.375,1500.0,27.347591,30.0,25.43601,26.708866,0.054945048,0.2962467,0.11267556,2.0,Arabian Sea,0.64687073,0.08482911069256593
TEXAS_PSM_RR01836,34,,,,24.9,64.29,667.0,0.759004205,0.109551952,0.042092991,0.059685353,0.015611709,0.715785285,0.05727271,0.015918614,2024,Varma2024,Data from original source,,3.300530804,4.073588799,4.073588799,3.8231146250548225,0.13183256818145106,0.109551952,include,24.875,64.375,650.0,27.347591,30.0,25.43601,26.708866,0.054945048,0.2962467,0.11267556,2.0,Arabian Sea,0.64687073,0.1121334726925659
TEXAS_PSM_RR01837,39KG,,,,24.83,65.92,695.0,0.741225658,0.105407721,0.043957731,0.057007765,0.016691561,0.724723309,0.052211913,0.007396335,2024,Varma2024,Data from original source,,3.315788832,4.092724054,4.092724054,3.4153645066509957,0.131520313512565,0.105407721,include,24.875,65.875,700.0,27.138191,30.0,25.29369,26.565357,0.046613917,0.1332382,0.058873244,2.0,Arabian Sea,0.64535177,0.09587389046002193
TEXAS_PSM_RR01838,42,,,,24.61,65.98,313.0,0.731744521,0.123280906,0.049287297,0.065478215,0.018793093,0.69298642,0.05017407,0.009703616,2024,Varma2024,Data from original source,,3.2092649659999997,3.952425456,3.952425456,3.484163836149803,0.15233910811535367,0.123280906,include,24.625,65.875,325.0,27.19919,30.0,25.51041,26.693977,0.0577123,0.15022655,0.07023488,2.0,Arabian Sea,0.64671314,0.08503138337335203
TEXAS_PSM_RR01839,44,,,,24.62,66.02,258.0,0.713200144,0.130224033,0.05068111,0.062449496,0.019159239,0.6930635,0.044422621,0.012500169,2024,Varma2024,Data from original source,,3.1830023030000003,3.920488424,3.920488424,3.259497728484936,0.15209645951518505,0.130224033,include,24.625,66.125,250.0,27.11911,30.0,25.37229,26.592371,0.049653724,0.12997621,0.056921598,2.0,Arabian Sea,0.64563775,0.06756239337438963
TEXAS_PSM_RR01840,46,,,,24.55,65.7,1657.0,0.720280288,0.144105601,0.050183939,0.062470347,0.015157136,0.676486453,0.051596524,0.009536412,2024,Varma2024,Data from original source,,3.132927949,3.8610109259999996,3.8610109259999996,4.121513919252291,0.14933083117418552,0.144105601,include,24.625,65.625,1650.0,27.27599,30.0,25.620491,26.781923,0.055508822,0.1438228,0.068394564,2.0,Arabian Sea,0.64764404,0.07263624503124999
TEXAS_PSM_RR01841,53,,,,24.81,65.92,825.0,0.728572132,0.119677019,0.046519152,0.060369789,0.01640617,0.708936186,0.048091684,0.006359019,2024,Varma2024,Data from original source,,3.24458872,4.00161659,4.00161659,3.679700320062513,0.14005667653926668,0.119677019,include,24.875,65.875,800.0,27.138191,30.0,25.29369,26.565357,0.046613917,0.1332382,0.058873244,2.0,Arabian Sea,0.64535177,0.08322036446002201
TEXAS_PSM_RR01842,54,,,,24.53,65.47,2462.0,0.727694498,0.146370595,0.048168418,0.062163344,0.015824743,0.67673831,0.05073459,0.010754845,2024,Varma2024,Data from original source,,3.129860935,3.857333835,3.857333835,3.928237191592938,0.14778837779141407,0.146370595,include,24.625,65.375,2500.0,27.33699,30.0,25.6867,26.841946,0.051771834,0.14221524,0.06541662,2.0,Arabian Sea,0.6482793,0.07941518872723385
TEXAS_PSM_RR01843,58,,,,24.78,65.82,876.0,0.736106243,0.114053982,0.043062989,0.054160542,0.015911175,0.722762965,0.050048347,0.007489567,2024,Varma2024,Data from original source,,3.2903628460000003,4.063174158000001,4.063174158000001,3.403931010751877,0.12769932219504596,0.114053982,include,24.875,65.875,900.0,27.138191,30.0,25.29369,26.565357,0.046613917,0.1332382,0.058873244,2.0,Arabian Sea,0.64535177,0.09075447546002202
TEXAS_PSM_RR01844,66,,,,24.64,66.16,120.0,0.673299966,0.143802424,0.053278441,0.056521276,0.018553297,0.693116966,0.034727597,0.019582458,2024,Varma2024,Data from original source,,3.133359136,3.861203699,3.861203699,3.0464275972081944,0.1499105083311863,0.143802424,include,24.625,66.125,125.0,27.11911,30.0,25.37229,26.592371,0.049653724,0.12997621,0.056921598,2.0,Arabian Sea,0.64563775,0.02766221537438962
TEXAS_PSM_RR01845,69,,,,24.89,66.07,134.0,0.664549152,0.145696468,0.052156179,0.053290611,0.018851628,0.698822694,0.031182419,0.018169934,2024,Varma2024,Data from original source,,3.1353127369999996,3.86531785,3.86531785,2.8268439733693027,0.14549678596611115,0.145696468,include,24.875,66.125,125.0,27.03771,30.0,25.12901,26.440592,0.042229827,0.12447246,0.04936015,2.0,Arabian Sea,0.6440313,0.020517865760375953
TEXAS_PSM_RR01846,72,,,,24.65,65.76,1403.0,0.729103749,0.127314589,0.045635108,0.05695105,0.016257295,0.704225687,0.049616272,0.011431485,2024,Varma2024,Data from original source,,3.223676929,3.977518888,3.977518888,3.5031073742587555,0.13618132188968002,0.127314589,include,24.625,65.875,1400.0,27.19919,30.0,25.51041,26.693977,0.0577123,0.15022655,0.07023488,2.0,Arabian Sea,0.64671314,0.08239061137335202
TEXAS_PSM_RR01847,76,,,,24.68,65.69,1168.0,0.730697817,0.120336708,0.043012703,0.053150812,0.01494936,0.719944189,0.048606227,0.01034454,2024,Varma2024,Data from original source,,3.2683640709999997,4.036914487,4.036914487,3.5553904648760883,0.12631296103499676,0.120336708,include,24.625,65.625,1150.0,27.27599,30.0,25.620491,26.781923,0.055508822,0.1438228,0.068394564,2.0,Arabian Sea,0.64764404,0.08305377403125003
TEXAS_PSM_RR01848,87,,,,23.59,64.22,1782.0,0.731823696,0.183255301,0.044913703,0.056767019,0.013284586,0.649266431,0.05251296,0.026960024,2024,Varma2024,Data from original source,,3.0054190629999997,3.707198454,3.707198454,4.273149272397348,0.14076039690341474,0.183255301,include,23.625,64.125,1800.0,27.471691,35.0,25.66001,26.96656,0.13672376,0.27619326,0.15562676,2.0,Arabian Sea,0.64959824,0.08222545514764401
TEXAS_PSM_RR01849,95,,,,22.49,65.65,2111.0,0.745012871,0.169369248,0.043170081,0.055130801,0.013457579,0.661327771,0.05754452,0.020919397,2024,Varma2024,Data from original source,,3.0692935839999995,3.7881658749999993,3.7881658749999993,4.096635880792526,0.13454650063329224,0.169369248,include,22.375,65.625,2100.0,27.6257,35.0,26.33519,27.310183,0.04934597,0.07263209,0.04974366,2.0,Arabian Sea,0.6532353,0.09177755472344973
TEXAS_PSM_RR01850,97,,,,23.17,66.47,485.0,0.768530253,0.094988937,0.040277172,0.055349127,0.016726203,0.731004859,0.061653702,0.010027433,2024,Varma2024,Data from original source,,3.371788279,4.16444684,4.16444684,3.3091268233441866,0.12414489346413657,0.094988937,include,23.125,66.375,475.0,27.47511,35.0,25.83719,27.115234,0.0614537,0.10331608,0.06423244,2.0,Arabian Sea,0.6511719,0.11735833031628418
TEXAS_PSM_RR01851,99,,,,22.93,66.35,1506.0,0.762938852,0.119828918,0.042005363,0.05825164,0.015227677,0.70297898,0.061707423,0.01160879,2024,Varma2024,Data from original source,,3.262937286,4.027623689,4.027623689,3.8253792748559086,0.13120708261214256,0.119828918,include,22.875,66.375,1500.0,27.53161,35.0,25.98071,27.195353,0.061877534,0.09065771,0.06257861,2.0,Arabian Sea,0.65201986,0.11091899363970947
TEXAS_PSM_RR01852,107,,,,23.06,66.51,992.0,0.763373564,0.100206623,0.041184044,0.056567226,0.016272598,0.725746703,0.060022806,0.005780141,2024,Varma2024,Data from original source,,3.3462143259999997,4.131983835,4.131983835,3.476225861414385,0.12672227970844469,0.100206623,include,23.125,66.625,1000.0,27.408691,35.0,25.77759,27.062332,0.07683417,0.10782981,0.07401733,2.0,Arabian Sea,0.65061194,0.11276162695394898
TEXAS_PSM_RR01853,112,,,,23.12,66.5,572.0,0.768737409,0.095585135,0.038883156,0.053630967,0.016756373,0.736280644,0.058863725,0.007452109,2024,Varma2024,Data from original source,,3.376991685,4.172136054,4.172136054,3.2006310076769,0.12081899604779273,0.095585135,include,23.125,66.375,550.0,27.408691,35.0,25.77759,27.062332,0.07683417,0.10782981,0.07401733,2.0,Arabian Sea,0.65061194,0.11812547195394896
TEXAS_PSM_RR01854,113,,,,23.19,66.61,287.0,0.734189698,0.113582206,0.045039325,0.057913924,0.018190263,0.716976186,0.048298096,0.017271778,2024,Varma2024,Data from original source,,3.2765350900000003,4.041809372,4.041809372,3.183787062342089,0.13666638104514403,0.113582206,include,23.125,66.625,275.0,27.408691,35.0,25.77759,27.062332,0.07683417,0.10782981,0.07401733,2.0,Arabian Sea,0.65061194,0.08357776095394898
TEXAS_PSM_RR01855,115,,,,22.73,66.19,1796.0,0.755145246,0.141253979,0.043403984,0.059028898,0.014644074,0.681481815,0.060187251,0.017137052,2024,Varma2024,Data from original source,,3.172070266,3.913739332,3.913739332,4.030906836444558,0.13633478700411378,0.141253979,include,22.625,66.125,1800.0,27.60251,35.0,26.157,27.27794,0.053641412,0.07350859,0.05351857,2.0,Arabian Sea,0.652894,0.10225122591943359
TEXAS_PSM_RR01856,120,,,,23.47,66.89,96.0,0.659685051,0.135509351,0.051996471,0.053781677,0.019614158,0.711701383,0.027396961,0.024212816,2024,Varma2024,Data from original source,,3.174795675,3.913894019,3.913894019,2.7419824496162417,0.14504761387529178,0.135509351,include,23.375,66.875,95.0,27.2621,35.0,25.585209,26.907825,0.09804659,0.10186216,0.07408502,2.0,Arabian Sea,0.64897656,0.010708486592651334
TEXAS_PSM_RR01857,124,,,,23.28,66.71,136.0,0.688336922,0.131693977,0.050549417,0.057512327,0.018170755,0.706113512,0.035960011,0.015277128,2024,Varma2024,Data from original source,,3.1883804280000003,3.930453951,3.930453951,3.1651038715782587,0.14537789189719566,0.131693977,include,23.375,66.625,125.0,27.33839,35.0,25.62709,26.960306,0.073120356,0.11356183,0.07069837,2.0,Arabian Sea,0.6495321,0.03880484230334469
TEXAS_PSM_RR01858,129,,,,23.24,66.67,185.0,0.698455081,0.138656061,0.049537155,0.056037377,0.018553078,0.697066077,0.040150252,0.022540043,2024,Varma2024,Data from original source,,3.166136459,3.9033527880000003,3.9033527880000003,3.0203816854540255,0.14410922789345823,0.138656061,include,23.125,66.625,175.0,27.408691,35.0,25.77759,27.062332,0.07683417,0.10782981,0.07401733,2.0,Arabian Sea,0.65061194,0.04784314395394895
TEXAS_PSM_RR01859,135,,,,23.18,66.49,402.0,0.748860885,0.107168347,0.042143361,0.053897345,0.016824805,0.725022822,0.05494332,0.0098074,2024,Varma2024,Data from original source,,3.320277034,4.100243176,4.100243176,3.203445448550518,0.1264129812386927,0.107168347,include,23.125,66.375,400.0,27.47511,35.0,25.83719,27.115234,0.0614537,0.10331608,0.06423244,2.0,Arabian Sea,0.6511719,0.09768896231628421
TEXAS_PSM_RR01860,142,,,,24.78,65.83,865.0,0.757278855,0.111540264,0.044470969,0.061284655,0.016791183,0.705241379,0.060671548,0.008069215,2024,Varma2024,Data from original source,,3.281065536,4.046978462999999,4.046978462999999,3.6498116303062145,0.1379317512210407,0.111540264,include,24.875,65.875,850.0,27.138191,30.0,25.29369,26.565357,0.046613917,0.1332382,0.058873244,2.0,Arabian Sea,0.64535177,0.111927087460022
TEXAS_PSM_RR01861,143,,,,24.75,65.74,1281.0,0.730983589,0.12397833,0.045803974,0.057848252,0.016718999,0.705757062,0.049893383,0.008148349,2024,Varma2024,Data from original source,,3.234259255,3.9899097,3.9899097,3.4600308307931598,0.13740667511113053,0.12397833,include,24.625,65.625,1300.0,27.2251,30.0,25.40679,26.661455,0.048801348,0.16076677,0.07106151,2.0,Arabian Sea,0.646369,0.0846146085922852
TEXAS_PSM_RR01862,144,,,,24.61,65.59,1943.0,0.720459442,0.135613444,0.05064243,0.06140903,0.017224636,0.68322347,0.05188699,0.010196832,2024,Varma2024,Data from original source,,3.1655762380000003,3.9006866980000003,3.9006866980000003,3.5651859348435577,0.14955819835772644,0.135613444,include,24.625,65.625,1950.0,27.27599,30.0,25.620491,26.781923,0.055508822,0.1438228,0.068394564,2.0,Arabian Sea,0.64764404,0.07281539903125
TEXAS_PSM_RR01863,153,,,,24.83,65.91,832.0,0.70540358,0.12800496,0.050131038,0.055502085,0.018321256,0.701826515,0.046214145,0.01444411,2024,Varma2024,Data from original source,,3.208261616,3.956302276,3.956302276,3.029382101314451,0.14215032592633822,0.12800496,include,24.875,65.875,850.0,27.138191,30.0,25.29369,26.565357,0.046613917,0.1332382,0.058873244,2.0,Arabian Sea,0.64535177,0.060051812460022
TEXAS_PSM_RR01864,155,,,,25.04,65.23,671.0,0.737268817,0.118104073,0.047007365,0.064015114,0.017183115,0.702977822,0.05071251,0.00592008,2024,Varma2024,Data from original source,,3.241348266,3.9950385980000003,3.9950385980000003,3.725466191665481,0.14537497024337087,0.118104073,include,25.125,65.125,650.0,27.298391,30.0,25.29249,26.63157,nan,nan,nan,2.0,Arabian Sea,0.6460526,0.09121621804675295
TEXAS_PSM_RR01865,158,,,,24.93,66.15,97.0,0.640101945,0.156265895,0.054760059,0.052594876,0.018411432,0.691579741,0.026387996,0.017699085,2024,Varma2024,Data from original source,,3.0870550549999995,3.8050227919999995,3.8050227919999995,2.8566423296134706,0.14905924319493905,0.156265895,include,24.875,66.125,95.0,27.03771,30.0,25.12901,26.440592,0.042229827,0.12447246,0.04936015,2.0,Arabian Sea,0.6440313,-0.0039293412396240734
TEXAS_PSM_RR01866,163,,,,23.22,66.64,239.0,0.707685836,0.142290121,0.052155831,0.061443481,0.018905849,0.679285986,0.045918731,0.02510168,2024,Varma2024,Data from original source,,3.132579208,3.857783925,3.857783925,3.249972058911504,0.15448715748613545,0.142290121,include,23.125,66.625,250.0,27.408691,35.0,25.77759,27.062332,0.07683417,0.10782981,0.07401733,2.0,Arabian Sea,0.65061194,0.05707389895394899
TEXAS_PSM_RR01867,164,,,,22.79,67.06,643.0,0.76440572,0.100642795,0.042518258,0.057892203,0.017915103,0.718884837,0.062146805,0.010414748,2024,Varma2024,Data from original source,,3.336174541,4.117206183,4.117206183,3.2314747506614947,0.13156681595543918,0.100642795,include,22.875,67.125,650.0,27.34701,35.0,25.7778,27.035227,0.13512956,0.12747431,0.09869803,2.0,Arabian Sea,0.65032506,0.11408066010925288
TEXAS_PSM_RR01868,168,,,,22.64,66.82,1283.0,0.77455963,0.10345135,0.039356677,0.055616549,0.014809371,0.721971769,0.064794285,0.00857396,2024,Varma2024,Data from original source,,3.342082104,4.128848158,4.128848158,3.7554970430546986,0.1224502394572227,0.10345135,include,22.625,66.875,1300.0,27.48641,35.0,26.00611,27.190632,0.09292109,0.097053915,0.083007604,2.0,Arabian Sea,0.6519699,0.1225897203320313
TEXAS_PSM_RR01869,173,,,,23.04,66.88,1192.0,0.725086677,0.124174826,0.047434789,0.056466957,0.015990926,0.703280649,0.052651853,0.025447348,2024,Varma2024,Data from original source,,3.232071489,3.988003991,3.988003991,3.531187437175308,0.13689110059766335,0.124174826,include,23.125,66.875,1200.0,27.3583,35.0,25.71761,27.01372,0.10050891,0.10509787,0.08355002,2.0,Arabian Sea,0.6500974,0.0749892472476501
TEXAS_PSM_RR01870,183,,,,22.66,66.71,1534.0,0.745402969,0.140085334,0.045855229,0.059374376,0.014411697,0.679805618,0.060467746,0.013043259,2024,Varma2024,Data from original source,,3.168932528,3.909205892,3.909205892,4.11987401622446,0.1391315984370012,0.140085334,include,22.625,66.625,1550.0,27.53639,35.0,26.06329,27.227995,0.0731496,0.08857644,0.06997643,2.0,Arabian Sea,0.6523654,0.09303758251394656
TEXAS_PSM_RR01871,1,,,,25.41,65.61,0.0,0.57833079,0.224153943,0.060447304,0.046365728,0.017103647,0.632493632,0.019435746,0.322572419,2024,Varma2024,Data from original source,,2.8122072129999998,3.464136591,3.464136591,2.710867921911625,0.15971812691702578,0.224153943,include,25.375,65.625,0.0,,,,,nan,nan,nan,55.0,Arabian Sea - Core Upwelling,,
TEXAS_PSM_RR01872,2,,,,25.23,66.0,25.0,0.533254898,0.189064653,0.052353679,0.033710344,0.015059106,0.698767744,0.011044474,0.061764568,2024,Varma2024,Data from original source,,3.004200557,3.714012775,3.714012775,2.2385355412200436,0.12469937261225342,0.189064653,include,25.125,65.875,25.0,26.9554,30.0,24.97081,26.321619,0.027472641,0.119470045,0.03788979,55.0,Arabian Sea - Core Upwelling,0.642772,-0.10951712090945431
TEXAS_PSM_RR01873,3,,,,25.1,66.0,80.75,0.593002853,0.172596845,0.053852923,0.042736307,0.017193853,0.695085463,0.018534609,0.033041214,2024,Varma2024,Data from original source,,3.045387384,3.759007456,3.759007456,2.4855573093477075,0.13751830931802525,0.172596845,include,25.125,65.875,80.0,26.9554,30.0,24.97081,26.321619,0.027472641,0.119470045,0.03788979,55.0,Arabian Sea - Core Upwelling,0.642772,-0.04976916590945435
TEXAS_PSM_RR01874,8,,,,24.17,66.0,150.5,0.669978963,0.144748748,0.054333087,0.055522263,0.020333963,0.69061603,0.03444591,0.022118385,2024,Varma2024,Data from original source,,3.126627262,3.851689202,3.851689202,2.730518541811058,0.15222346946973722,0.144748748,include,24.125,65.875,150.0,27.27129,35.0,25.21389,26.694548,0.054127596,0.1762738,0.069518216,2.0,Arabian Sea,0.6467192,0.023259745699585
TEXAS_PSM_RR01875,12,,,,24.76,66.68,30.0,0.576634929,0.165318315,0.056107292,0.043187539,0.019065794,0.702154711,0.01416635,0.073214791,2024,Varma2024,Data from original source,,3.0649639960000004,3.781285057,3.781285057,2.265184392530413,0.14180330895627197,0.165318315,include,24.875,66.625,30.0,26.72251,15.0,26.34381,26.59319,nan,nan,nan,55.0,Arabian Sea - Core Upwelling,0.6456464,-0.06901146429910276
TEXAS_PSM_RR01876,16,,,,24.57,67.0,19.0,0.570124771,0.191605268,0.062166578,0.048920551,0.018790629,0.663779333,0.014737641,0.159527129,2024,Varma2024,Data from original source,,2.930447463,3.608964437,3.608964437,2.6034546794575104,0.16066131168207565,0.191605268,include,24.625,66.875,20.0,,,,,nan,nan,nan,55.0,Arabian Sea - Core Upwelling,,
TEXAS_PSM_RR01877,20,,,,24.21,67.02,57.0,0.56777522,0.179692879,0.054979854,0.043235309,0.016240801,0.693105126,0.01274603,0.217828594,2024,Varma2024,Data from original source,,3.0135774989999997,3.7194286549999998,3.7194286549999998,2.6621414177785936,0.13952818549228246,0.179692879,include,24.125,67.125,55.0,27.14531,20.0,26.7479,27.0307,0.59143925,0.23358059,0.20107086,55.0,Arabian Sea - Core Upwelling,0.65027714,-0.08250191775634763
TEXAS_PSM_RR01878,28,,,,23.26,66.92,122.0,0.66340867,0.142117206,0.053249538,0.054018915,0.020073805,0.699680447,0.030860088,0.038536164,2024,Varma2024,Data from original source,,3.1436709229999997,3.874211458,3.874211458,2.6910152310436413,0.14843782745039857,0.142117206,include,23.375,66.875,125.0,27.2621,35.0,25.585209,26.907825,0.09804659,0.10186216,0.07408502,2.0,Arabian Sea,0.64897656,0.0144321055926514
