sampleID,core_name,core_type,sample_depth_start,sample_depth_end,Latitude,Longitude,modernWaterDepth,TEX86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,BIT,publicationYear,reference_name,remark,reference_link,RI_zhang16,RI_zhang16_revised,RI_0to5,gdgt23ratio,methaneIndex,gdgtZeroOverZeroCren,QC_flag,cline_calculation_method_temperature,thermocline_depth,thermocline_T,thermocline_T_depthIntegral,thermocline_T_weightedIntegral,SST,cline_calculation_method_nitrate,SSN,thermocline_nitrate,thermocline_nitrate_depthIntegral,thermocline_nitrate_weightedIntegral,region_ID,regionName
TEXAS_PSM_RR01901,HCC_8_0-1B,,,,6.487358,-45.44971,4250.0,0.615890807,0.276976364,0.075452048,0.077003969,0.007876306,0.526589786,0.036101528,0.029329034,2023,Varma2023,Data from original source,,2.50385416,3.0665454739999998,3.0665454739999998,9.776660404001573,0.22175253310563622,0.276976364,include,grad_cal,125.0,18.683290481567383,26.136302947998047,19.21928724399319,27.56170082092285,grad_cal,0.055655524134635925,12.421835899353027,2.7557871341705322,10.693555277518223,43.0,Tropical Atlantic
TEXAS_PSM_RR01902,HCC_8_0-1C,,,,6.487358,-45.44971,4250.0,0.616990507,0.270636852,0.075520511,0.077342377,0.00806155,0.532186544,0.036252166,0.025194943,2023,Varma2023,Data from original source,,2.528144755,3.0965834649999997,3.0965834649999997,9.593983415100073,0.22063691926480497,0.270636852,include,grad_cal,125.0,18.683290481567383,26.136302947998047,19.21928724399319,27.56170082092285,grad_cal,0.055655524134635925,12.421835899353027,2.7557871341705322,10.693555277518223,43.0,Tropical Atlantic
TEXAS_PSM_RR01903,HCC_9_0-1A,,,,5.596155,-46.40029,3770.0,0.620087961,0.268682876,0.074381,0.076844941,0.008876394,0.535532329,0.035682459,0.037233605,2023,Varma2023,Data from original source,,2.5395592160000002,3.1107740040000005,3.1107740040000005,8.65722510740285,0.2189232686679483,0.268682876,include,grad_cal,150.0,17.367900848388672,25.938217163085938,18.578605336523694,27.616008758544922,grad_cal,0.05292157083749771,14.494985580444336,3.482106924057007,11.347387009372257,43.0,Tropical Atlantic
TEXAS_PSM_RR01904,HCC_9_0-1B,,,,5.596155,-46.40029,3770.0,0.619485117,0.276141966,0.073154901,0.074732432,0.009200757,0.53160563,0.035164314,0.051142139,2023,Varma2023,Data from original source,,2.517301812,3.084071756,3.084071756,8.122422100703236,0.21701505353465483,0.276141966,include,grad_cal,150.0,17.367900848388672,25.938217163085938,18.578605336523694,27.616008758544922,grad_cal,0.05292157083749771,14.494985580444336,3.482106924057007,11.347387009372257,43.0,Tropical Atlantic
TEXAS_PSM_RR01905,HCC_9_0-1C,,,,5.596155,-46.40029,3770.0,0.625939921,0.267283384,0.072928239,0.07686592,0.009487595,0.537752642,0.03568222,0.057789903,2023,Varma2023,Data from original source,,2.548862312,3.122297174,3.122297174,8.10172862564222,0.21738520803518943,0.267283384,include,grad_cal,150.0,17.367900848388672,25.938217163085938,18.578605336523694,27.616008758544922,grad_cal,0.05292157083749771,14.494985580444336,3.482106924057007,11.347387009372257,43.0,Tropical Atlantic
TEXAS_PSM_RR01906,HCC_10_0-1A,,,,6.68407,-47.48756,4080.0,0.637142256,0.256913002,0.072394761,0.07879823,0.010144146,0.543574206,0.038175654,0.136697264,2023,Varma2023,Data from original source,,2.5874230989999996,3.169172958999999,3.169172958999999,7.76785251316375,0.2171174272344319,0.256913002,include,grad_cal,150.0,16.027990341186523,25.38564682006836,18.133588284229504,27.573410034179688,grad_cal,0.08801109343767166,15.62341022491455,4.116513729095459,11.875587861185675,43.0,Tropical Atlantic
TEXAS_PSM_RR01907,HCC_10_0-1B,,,,6.68407,-47.48756,4080.0,0.634227182,0.261513622,0.075064008,0.081350478,0.010316769,0.533266076,0.038489046,0.096995989,2023,Varma2023,Data from original source,,2.555735759,3.127490881,3.127490881,7.885266986204693,0.22577431377586538,0.261513622,include,grad_cal,150.0,16.027990341186523,25.38564682006836,18.133588284229504,27.573410034179688,grad_cal,0.08801109343767166,15.62341022491455,4.116513729095459,11.875587861185675,43.0,Tropical Atlantic
TEXAS_PSM_RR01908,HCC_10_0-1C,,,,6.68407,-47.48756,4080.0,0.629863599,0.258741254,0.074830803,0.080169192,0.009953917,0.539087862,0.037216972,0.069324657,2023,Varma2023,Data from original source,,2.570250274,3.1465551080000003,3.1465551080000003,8.054034607682585,0.2225321628785207,0.258741254,include,grad_cal,150.0,16.027990341186523,25.38564682006836,18.133588284229504,27.573410034179688,grad_cal,0.08801109343767166,15.62341022491455,4.116513729095459,11.875587861185675,43.0,Tropical Atlantic
TEXAS_PSM_RR01909,HCC_11_0-1C,,,,5.529983,-51.49104,80.0,0.646274906,0.120422389,0.057952644,0.055607905,0.028529356,0.715742347,0.021745359,0.047487266,2023,Varma2023,Data from original source,,3.2047073459999997,3.9421950519999998,3.9421950519999998,1.949146871734504,0.16154333992023362,0.120422389,include,grad_cal,90.0,24.602100372314453,26.72369956970215,26.29796960194327,27.693309783935547,grad_cal,1.0212606191635132,,,0.2791564680019689,43.0,Tropical Atlantic
TEXAS_PSM_RR01910,HCC_12_0-1A,,,,6.067352,-52.46148,70.0,0.608924029,0.13978155,0.061364489,0.053319614,0.023183767,0.703306511,0.019044068,0.031602967,2023,Varma2023,Data from original source,,3.126957334,3.849307913,3.849307913,2.2998684381187924,0.1602707662922956,0.13978155,include,grad_cal,80.0,24.897708892822266,26.696311950683594,25.989264197349048,27.59769058227539,grad_cal,0.9370025992393494,,,0.4034077216241332,43.0,Tropical Atlantic
TEXAS_PSM_RR01911,HCC_12_0-1B,,,,6.067352,-52.46148,70.0,0.611676815,0.135799788,0.059602758,0.052582283,0.023050715,0.710712705,0.018251752,0.029176407,2023,Varma2023,Data from original source,,3.1497772969999995,3.8787417539999995,3.8787417539999995,2.2811562678207595,0.15648660341165643,0.135799788,include,grad_cal,80.0,24.897708892822266,26.696311950683594,25.989264197349048,27.59769058227539,grad_cal,0.9370025992393494,,,0.4034077216241332,43.0,Tropical Atlantic
TEXAS_PSM_RR01912,HCC_12_0-1C,,,,6.067352,-52.46148,70.0,0.619673902,0.133872848,0.058716308,0.05300933,0.023542024,0.711743037,0.019116453,0.036122819,2023,Varma2023,Data from original source,,3.1587989999999997,3.8896584899999995,3.8896584899999995,2.2516895743543546,0.15617529330150826,0.133872848,include,grad_cal,80.0,24.897708892822266,26.696311950683594,25.989264197349048,27.59769058227539,grad_cal,0.9370025992393494,,,0.4034077216241332,43.0,Tropical Atlantic
TEXAS_PSM_RR01913,HCC_13_0-1A,,,,7.59981,-53.0238,1000.0,0.66875865,0.204343499,0.061994145,0.072228468,0.016649624,0.608499477,0.036284786,0.036573828,2023,Varma2023,Data from original source,,2.8355370049999995,3.480321268,3.480321268,4.338144092623353,0.18961981332396582,0.204343499,include,grad_cal,150.0,18.79570960998535,25.68973159790039,19.05292874026593,27.726289749145508,grad_cal,0.3504301905632019,11.136754035949707,3.09820294380188,9.832884373660185,43.0,Tropical Atlantic
TEXAS_PSM_RR01914,HCC_13_0-1B,,,,7.59981,-53.0238,1000.0,0.668395527,0.209766436,0.062535986,0.072963304,0.016603151,0.601647488,0.036483635,0.030453765,2023,Varma2023,Data from original source,,2.810796539,3.4489276620000004,3.4489276620000004,4.394545589569113,0.19247782925099852,0.209766436,include,grad_cal,150.0,18.79570960998535,25.68973159790039,19.05292874026593,27.726289749145508,grad_cal,0.3504301905632019,11.136754035949707,3.09820294380188,9.832884373660185,43.0,Tropical Atlantic
TEXAS_PSM_RR01915,HCC_13_0-1C,,,,7.59981,-53.0238,1000.0,0.669727268,0.206137246,0.06129618,0.071164924,0.017334037,0.608270139,0.035797474,0.045674283,2023,Varma2023,Data from original source,,2.8318985910000003,3.4759662040000006,3.4759662040000006,4.105502024715881,0.18869148381786907,0.206137246,include,grad_cal,150.0,18.79570960998535,25.68973159790039,19.05292874026593,27.726289749145508,grad_cal,0.3504301905632019,11.136754035949707,3.09820294380188,9.832884373660185,43.0,Tropical Atlantic
TEXAS_PSM_RR01916,HCC_14_0-1A,,,,9.533962,-51.31872,4840.0,0.645322966,0.24005787,0.067915226,0.073848037,0.011570716,0.568457428,0.038150723,0.030209588,2023,Varma2023,Data from original source,,2.676756052,3.2833642029999996,3.2833642029999996,6.382322148430573,0.20177059929550165,0.24005787,include,grad_cal,125.0,19.801300048828125,26.050878524780273,19.82816265521985,27.428699493408203,grad_cal,0.1494322419166565,10.601539611816406,1.6275006532669067,10.548449315027604,43.0,Tropical Atlantic
TEXAS_PSM_RR01917,HCC_14_0-1B,,,,9.533962,-51.31872,4840.0,0.64358071,0.23440613,0.069565659,0.076504918,0.011206562,0.570414594,0.037902137,0.028462508,2023,Varma2023,Data from original source,,2.689462105,3.297778836,3.297778836,6.826796478705959,0.20543155472234906,0.23440613,include,grad_cal,125.0,19.801300048828125,26.050878524780273,19.82816265521985,27.428699493408203,grad_cal,0.1494322419166565,10.601539611816406,1.6275006532669067,10.548449315027604,43.0,Tropical Atlantic
TEXAS_PSM_RR01918,HCC_14_0-1C,,,,9.533962,-51.31872,4840.0,0.644999149,0.238265595,0.068735036,0.075682671,0.0111886,0.56811505,0.038013048,0.035752655,2023,Varma2023,Data from original source,,2.67817857,3.2843066679999997,3.2843066679999997,6.764266396153228,0.2042789533708931,0.238265595,include,grad_cal,125.0,19.801300048828125,26.050878524780273,19.82816265521985,27.428699493408203,grad_cal,0.1494322419166565,10.601539611816406,1.6275006532669067,10.548449315027604,43.0,Tropical Atlantic
TEXAS_PSM_RR01919,HCC_16_0-1A,,,,10.22085,-51.8835,4940.0,0.647658167,0.238929273,0.070288095,0.078448343,0.0105906,0.561582365,0.040161323,0.026265492,2023,Varma2023,Data from original source,,2.665931333,3.267675021,3.267675021,7.407355862746209,0.20934590249894858,0.238929273,include,grad_cal,125.0,19.804590225219727,26.043901443481445,19.879039434369844,27.40509033203125,grad_cal,0.12251656502485275,9.628547668457031,1.3701229095458984,10.378852697240106,43.0,Tropical Atlantic
TEXAS_PSM_RR01920,HCC_16_0-1B,,,,10.22085,-51.8835,4940.0,0.645822029,0.237678276,0.071759985,0.080981272,0.009900576,0.559711763,0.039968129,0.016280967,2023,Varma2023,Data from original source,,2.6621438250000002,3.2618237170000004,3.2618237170000004,8.179450569340613,0.2133506466708659,0.237678276,include,grad_cal,125.0,19.804590225219727,26.043901443481445,19.879039434369844,27.40509033203125,grad_cal,0.12251656502485275,9.628547668457031,1.3701229095458984,10.378852697240106,43.0,Tropical Atlantic
TEXAS_PSM_RR01921,HCC_16_0-1C,,,,10.22085,-51.8835,4940.0,0.648644996,0.243257077,0.068361869,0.075850743,0.010475987,0.562176548,0.039877776,0.033338467,2023,Varma2023,Data from original source,,2.659708612,3.2617629360000002,3.2617629360000002,7.240438824523168,0.20441367114047,0.243257077,include,grad_cal,125.0,19.804590225219727,26.043901443481445,19.879039434369844,27.40509033203125,grad_cal,0.12251656502485275,9.628547668457031,1.3701229095458984,10.378852697240106,43.0,Tropical Atlantic
TEXAS_PSM_RR01922,HCC_17_0-1A,,,,9.904435,-53.27126,4750.0,0.648715901,0.235683783,0.069749827,0.078180693,0.011231699,0.565759472,0.039394525,0.02870041,2023,Varma2023,Data from original source,,2.680422298,3.285576295,3.285576295,6.960718320531916,0.20824132167830392,0.235683783,include,grad_cal,125.0,20.76249122619629,26.319814682006836,20.25976039867412,27.634090423583984,grad_cal,0.19129566848278046,8.508805274963379,1.2614463567733765,9.762707176515624,43.0,Tropical Atlantic
TEXAS_PSM_RR01923,HCC_17_0-1B,,,,9.904435,-53.27126,4750.0,0.647100249,0.236495701,0.069817818,0.076873004,0.01135657,0.565663926,0.03979298,0.031228732,2023,Varma2023,Data from original source,,2.6794611600000002,3.2849180660000004,3.2849180660000004,6.76903360785871,0.20700262253140583,0.236495701,include,grad_cal,125.0,20.76249122619629,26.319814682006836,20.25976039867412,27.634090423583984,grad_cal,0.19129566848278046,8.508805274963379,1.2614463567733765,9.762707176515624,43.0,Tropical Atlantic
TEXAS_PSM_RR01924,HCC_20_0-1A,,,,11.27389,-54.15,4790.0,0.652435034,0.242082151,0.071067525,0.081958501,0.009173919,0.553445213,0.042272692,0.021294547,2023,Varma2023,Data from original source,,2.645377904,3.241095809,3.241095809,8.933859237257272,0.21400728984018516,0.242082151,include,grad_cal,150.0,19.11819076538086,25.631681442260742,19.31572658627534,27.39920997619629,grad_cal,0.1442093700170517,13.874594688415527,2.6661887168884277,11.264290891242144,43.0,Tropical Atlantic
TEXAS_PSM_RR01925,HCC_20_0-1B,,,,11.27389,-54.15,4790.0,0.649637301,0.239281368,0.071217022,0.081317487,0.009049866,0.557452068,0.041682189,0.021464478,2023,Varma2023,Data from original source,,2.657538622,3.256672879,3.256672879,8.985490724393046,0.21241017138646864,0.239281368,include,grad_cal,150.0,19.11819076538086,25.631681442260742,19.31572658627534,27.39920997619629,grad_cal,0.1442093700170517,13.874594688415527,2.6661887168884277,11.264290891242144,43.0,Tropical Atlantic
TEXAS_PSM_RR01926,HCC_20_0-1C,,,,11.27389,-54.15,4790.0,0.653047264,0.236457714,0.071468322,0.082160365,0.009117436,0.557553647,0.043242516,0.018580554,2023,Varma2023,Data from original source,,2.666326012,3.267122175,3.267122175,9.0113454045633,0.21314618192606558,0.236457714,include,grad_cal,150.0,19.11819076538086,25.631681442260742,19.31572658627534,27.39920997619629,grad_cal,0.1442093700170517,13.874594688415527,2.6661887168884277,11.264290891242144,43.0,Tropical Atlantic
TEXAS_PSM_RR01927,HCC_21_0-1A,,,,13.01813,-54.66875,5040.0,0.656056589,0.252533448,0.069629698,0.081535586,0.007202592,0.545021336,0.04407734,0.033214088,2023,Varma2023,Data from original source,,2.61070335,3.1998020260000004,3.1998020260000004,11.320311632256832,0.21187285983065637,0.252533448,include,grad_cal,150.0,20.84160041809082,25.887651443481445,20.10725485887338,27.120990753173828,grad_cal,0.07132665812969208,9.34804630279541,1.373609185218811,9.61304798099183,43.0,Tropical Atlantic
TEXAS_PSM_RR01928,HCC_21_0-1B,,,,13.01813,-54.66875,5040.0,0.647242085,0.261126653,0.07014399,0.078631708,0.006774852,0.540028794,0.043294003,0.041953634,2023,Varma2023,Data from original source,,2.58102315,3.164345947,3.164345947,11.60640970459576,0.21052396954305083,0.261126653,include,grad_cal,150.0,20.84160041809082,25.887651443481445,20.10725485887338,27.120990753173828,grad_cal,0.07132665812969208,9.34804630279541,1.373609185218811,9.61304798099183,43.0,Tropical Atlantic
TEXAS_PSM_RR01929,HCC_21_0-1C,,,,13.01813,-54.66875,5040.0,0.652422969,0.253997444,0.070876531,0.081979104,0.006933413,0.542086519,0.044126989,0.03186398,2023,Varma2023,Data from original source,,2.6004890100000004,3.186702518,3.186702518,11.823773371065592,0.2141937004301631,0.253997444,include,grad_cal,150.0,20.84160041809082,25.887651443481445,20.10725485887338,27.120990753173828,grad_cal,0.07132665812969208,9.34804630279541,1.373609185218811,9.61304798099183,43.0,Tropical Atlantic
TEXAS_PSM_RR01930,HCC_22_0-1A,,,,14.80268,-55.17608,5500.0,0.649630442,0.273008369,0.070230527,0.078318799,0.006711674,0.52654463,0.045186001,0.047688176,2023,Varma2023,Data from original source,,2.533925671,3.105656302,3.105656302,11.66904098739003,0.21356641999638093,0.273008369,include,grad_cal,175.0,20.320890426635742,25.430736541748047,19.676093296960417,26.976091384887695,grad_cal,0.03468026965856552,10.30034065246582,1.972481608390808,9.079429971954804,43.0,Tropical Atlantic
TEXAS_PSM_RR01931,HCC_22_0-1B,,,,14.80268,-55.17608,5500.0,0.650296826,0.259948509,0.07077723,0.081326729,0.006818569,0.537659189,0.043469773,0.035285507,2023,Varma2023,Data from original source,,2.5784022429999998,3.159531205,3.159531205,11.927242944963965,0.2147452307676592,0.259948509,include,grad_cal,175.0,20.320890426635742,25.430736541748047,19.676093296960417,26.976091384887695,grad_cal,0.03468026965856552,10.30034065246582,1.972481608390808,9.079429971954804,43.0,Tropical Atlantic
TEXAS_PSM_RR01932,HCC_22_0-1C,,,,14.80268,-55.17608,5500.0,0.648588126,0.265556609,0.072130535,0.081161335,0.007384739,0.52918415,0.044582633,0.04509011,2023,Varma2023,Data from original source,,2.551674554,3.125441337,3.125441337,10.990413472974467,0.2187733060848344,0.265556609,include,grad_cal,175.0,20.320890426635742,25.430736541748047,19.676093296960417,26.976091384887695,grad_cal,0.03468026965856552,10.30034065246582,1.972481608390808,9.079429971954804,43.0,Tropical Atlantic
TEXAS_PSM_RR01933,HCC_23_0-1A,,,,15.786,-57.05335,5320.0,0.639852595,0.278253356,0.069392599,0.079890286,0.006385879,0.529068318,0.037009563,-999.0,2023,Varma2023,Data from original source,,2.512642332,3.078720213,3.078720213,12.510460345396462,0.21568339122657093,0.278253356,include,grad_cal,200.0,19.776609420776367,25.09694480895996,19.2732868419689,27.064390182495117,grad_cal,0.02527690678834915,9.617043495178223,2.0936219692230225,9.062916289269669,43.0,Tropical Atlantic
TEXAS_PSM_RR01934,HCC_23_0-1B,,,,15.786,-57.05335,5320.0,0.639917032,0.282122768,0.069594678,0.079495762,0.006146905,0.524603225,0.038036662,-999.0,2023,Varma2023,Data from original source,,2.497586465,3.060226352,3.060226352,12.9326485442674,0.2162449762719317,0.282122768,include,grad_cal,200.0,19.776609420776367,25.09694480895996,19.2732868419689,27.064390182495117,grad_cal,0.02527690678834915,9.617043495178223,2.0936219692230225,9.062916289269669,43.0,Tropical Atlantic
TEXAS_PSM_RR01935,HCC_23_0-1C,,,,15.786,-57.05335,5320.0,0.652165105,0.265361159,0.070304864,0.084136557,0.006760695,0.532517477,0.040919248,-999.0,2023,Varma2023,Data from original source,,2.5526069629999997,3.1260436879999993,3.1260436879999993,12.444956768497914,0.21943042894460846,0.265361159,include,grad_cal,200.0,19.776609420776367,25.09694480895996,19.2732868419689,27.064390182495117,grad_cal,0.02527690678834915,9.617043495178223,2.0936219692230225,9.062916289269669,43.0,Tropical Atlantic
TEXAS_PSM_RR01936,MUC@M1 surface,,,,11.99935,-23.00335,5056.0,0.61617447,0.308560069,0.071565317,0.072596987,0.005389168,0.504987203,0.036901255,0.02673571,2023,Varma2023,Data from original source,,2.400480627,2.9423690849999997,2.9423690849999997,13.47090812533586,0.2162898980971493,0.308560069,include,grad_cal,40.0,21.281890869140625,25.020614624023438,19.054512727129513,25.917390823364258,grad_cal,0.2169906347990036,5.514651298522949,1.2758822441101074,8.410892197674558,43.0,Tropical Atlantic
TEXAS_PSM_RR01937,MUC@M2 surface,,,,13.81051667,-37.81981667,4726.0,0.657685843,0.263374426,0.072143581,0.085551439,0.005581335,0.525873025,0.047476195,0.018467092,2023,Varma2023,Data from original source,,2.553387344,3.1267365639999998,3.1267365639999998,15.328131889592724,0.22165447486669196,0.263374426,include,grad_cal,125.0,19.116491317749023,24.548185348510742,19.435220745126777,25.704090118408203,grad_cal,0.0010925302049145103,18.34749984741211,4.398458957672119,14.048373093097346,43.0,Tropical Atlantic
TEXAS_PSM_RR01938,MUC@M3 surface,,,,12.39496667,-38.6279,4628.0,0.633892284,0.283773056,0.0714261,0.077114733,0.004532628,0.521131082,0.042022401,0.022246184,2023,Varma2023,Data from original source,,2.491867382,3.0550208650000004,3.0550208650000004,17.01324992918016,0.21372200848115538,0.283773056,include,grad_cal,95.0,20.31369972229004,24.695114135742188,20.177802969395387,26.12980079650879,grad_cal,0.001215525669977069,14.584389686584473,2.901822090148926,12.329559355854482,43.0,Tropical Atlantic
TEXAS_PSM_RR01939,MUC@M4 surface,,,,12.06306667,-49.19158333,4197.0,0.637011062,0.268501648,0.069730362,0.07362033,0.00619122,0.539397836,0.042558605,0.097313743,2023,Varma2023,Data from original source,,2.563370446,3.145326887,3.145326887,11.891086086425615,0.20443232904996028,0.268501648,include,grad_cal,125.0,20.77880859375,25.866121292114258,20.299199215424565,26.885499954223633,grad_cal,0.0034693870693445206,8.616257667541504,1.139182686805725,10.36391255119864,43.0,Tropical Atlantic
TEXAS_PSM_RR01940,MUC@M5 surface,,,,12.01978333,-57.04371667,4446.0,0.682177042,0.232663929,0.066691255,0.082757514,0.009102422,0.557498319,0.051286561,0.060257889,2023,Varma2023,Data from original source,,2.694653069,3.303437949,3.303437949,9.091812486830428,0.2066254891333005,0.232663929,include,grad_cal,150.0,20.44561004638672,25.94061851501465,19.902262688920686,27.45970916748047,grad_cal,0.12670843303203583,10.909238815307617,1.8485996723175049,10.118668811295628,43.0,Tropical Atlantic
TEXAS_PSM_RR01941,13M0-1 surface,,,,13.53058333,-21.9193,4700.0,0.617283489,0.314448643,0.07164505,0.074069204,0.005921412,0.49835,0.035565691,0.027567856,2023,Varma2023,Data from original source,,2.373210458,2.907126149,2.907126149,12.5087063693592,0.22118790146308467,0.314448643,include,grad_cal,40.0,21.0972900390625,24.48577308654785,19.00293127752342,25.20178985595703,grad_cal,1.0904853343963623,7.4812188148498535,2.375190258026123,9.983620354481832,43.0,Tropical Atlantic
TEXAS_PSM_RR01942,13M1a-2 surface,,,,13.72616667,-31.70633333,5879.0,0.630852064,0.279047772,0.072585179,0.077967035,0.005387378,0.524323258,0.040689379,0.035836347,2023,Varma2023,Data from original source,,2.5047319310000002,3.069744568,3.069744568,14.472167165548807,0.2162967055616108,0.279047772,include,grad_cal,65.0,21.612199783325195,24.799219131469727,20.66086004665016,25.590789794921875,grad_cal,0.00470083998516202,7.681982040405273,1.2950409650802612,11.486816080314199,43.0,Tropical Atlantic
TEXAS_PSM_RR01943,1 MC4 0-5,,,,1.8,-86.18,2841.975,0.607887437,0.326978036,0.069993659,0.069482886,0.007181048,0.494517969,0.031846402,0.029783223,2023,Varma2023,Data from original source,,2.335960059,2.86232443,2.86232443,9.67586987303246,0.21790907406403753,0.326978036,include,grad_cal,40.0,20.96040916442871,25.405000686645508,19.181639338586407,26.293609619140625,grad_cal,1.658216118812561,10.306092262268066,3.8701765537261963,9.543209339256087,10.0,East Equatorial Pacific
TEXAS_PSM_RR01944,2 MC7 0-5,,,,-4.23,-92.95,3725.95,0.584313984,0.343153983,0.073951209,0.067660716,0.006334519,0.478944414,0.02995516,0.028178558,2023,Varma2023,Data from original source,,2.263874494,2.772774068,2.772774068,10.681271300946449,0.22523763552754006,0.343153983,include,grad_cal,55.0,18.766109466552734,22.46109390258789,18.040350783434267,23.70660972595215,grad_cal,5.170773029327393,12.288683891296387,7.069578170776367,13.237787691650103,10.0,East Equatorial Pacific
TEXAS_PSM_RR01945,3A MC1 0-5,,,,-0.04,-105.42,3652.587,0.623308687,0.316563861,0.066130807,0.064571527,0.005888777,0.507879111,0.038965917,0.005013223,2023,Varma2023,Data from original source,,2.400320304,2.9471653320000004,2.9471653320000004,10.965184621526676,0.19985936242683827,0.316563861,include,grad_cal,45.0,20.29589080810547,22.804443359375,18.92243043749383,24.049190521240234,grad_cal,6.898642539978027,11.522259712219238,8.57076644897461,11.487634085697627,54.0,Equatorial Pacific
TEXAS_PSM_RR01946,4 MC6 0-5,,,,0.12,-112.6,4003.391,0.61934466,0.34139013,0.063167306,0.065006105,0.00479564,0.492666299,0.032974519,-999.0,2023,Varma2023,Data from original source,,2.310129708,2.8357705259999997,2.8357705259999997,13.555251228198946,0.20189349910880244,0.34139013,include,grad_cal,80.0,17.785409927368164,22.188695907592773,18.199195128808135,24.179790496826172,grad_cal,7.116754055023193,13.165690422058105,9.703473091125488,13.880212798706946,54.0,Equatorial Pacific
TEXAS_PSM_RR01947,5 MC3 0-5,,,,0.07,-123.02,4408.129,0.631714158,0.319615661,0.065529946,0.071234513,0.005624394,0.502452042,0.035543444,-999.0,2023,Varma2023,Data from original source,,2.376854098,2.9148495839999997,2.9148495839999997,12.665277894827426,0.20927708772555978,0.319615661,include,grad_cal,100.0,17.478809356689453,22.31902313232422,18.2846564958587,24.83180046081543,grad_cal,6.7086687088012695,12.810349464416504,9.29238510131836,14.235141346019507,54.0,Equatorial Pacific
TEXAS_PSM_RR01948,6 MC2 0-5,,,,0.04,-130.88,4408.827,0.654949206,0.292663867,0.064305349,0.068707817,0.007337372,0.520971255,0.04601434,0.007308786,2023,Varma2023,Data from original source,,2.491675479,3.0586610739999998,3.0586610739999998,9.36409071258756,0.19842127589995467,0.292663867,include,grad_cal,85.0,20.880409240722656,24.213546752929688,20.251416613111275,25.45108985900879,grad_cal,6.31156063079834,11.100015640258789,8.007102966308594,12.134435045446741,54.0,Equatorial Pacific
TEXAS_PSM_RR01949,7 MC7 0-5,,,,0.0,-139.32,4342.936,0.667930018,0.276500913,0.062781154,0.068653564,0.008323982,0.534439077,0.049301311,0.004840997,2023,Varma2023,Data from original source,,2.56002178,3.143762168,3.143762168,8.247682899842887,0.1931705268438431,0.276500913,include,grad_cal,125.0,18.607608795166016,24.79235076904297,19.29332657598153,26.12030029296875,grad_cal,5.834506988525391,12.00624942779541,8.15888500213623,14.09713742982635,54.0,Equatorial Pacific
TEXAS_PSM_RR01950,8 MC1 0-5,,,,0.01,-147.78,4365.339,0.668268503,0.279630858,0.062050769,0.068685207,0.00824329,0.533317959,0.048071918,0.008487223,2023,Varma2023,Data from original source,,2.549710561,3.1311004380000003,3.1311004380000003,8.332256538348158,0.19292784449541586,0.279630858,include,grad_cal,150.0,17.094890594482422,25.015905380249023,18.81980395663534,26.793689727783203,grad_cal,5.296999931335449,12.799445152282715,8.084650993347168,14.789482415466637,54.0,Equatorial Pacific
TEXAS_PSM_RR01951,9 G3 S1 0-5,,,,15.12,-149.48,5348.028,0.620366586,0.379667043,0.063066405,0.069374748,0.005225019,0.454208474,0.028458311,-999.0,2023,Varma2023,Data from original source,,2.1481580979999997,2.630824883,2.630824883,13.277415450546687,0.22192303414890147,0.379667043,include,grad_cal,175.0,15.009200096130371,23.06450080871582,16.661738356009696,25.632200241088867,grad_cal,0.20965039730072021,13.28670883178711,3.570256233215332,13.616623996650288,28.0,Northern Pacific
TEXAS_PSM_RR01952,10 G2 S1 0-5,,,,20.68,-143.35,5419.424,0.622274284,0.339393937,0.069132203,0.078898048,0.005071058,0.477583833,0.029920922,-999.0,2023,Varma2023,Data from original source,,2.272160493,2.7796652479999997,2.7796652479999997,15.55849844352007,0.23175886105701868,0.339393937,include,grad_cal,225.0,14.936409950256348,21.215925216674805,14.708471986445366,23.53129005432129,grad_cal,0.003144174348562956,6.137050628662109,1.130115270614624,11.16329039738612,28.0,Northern Pacific
TEXAS_PSM_RR01953,11 MC4 0-5,,,,30.35,-157.87,5887.355,0.573392225,0.44492634,0.06306814,0.054879688,0.005702963,0.407237301,0.024185568,0.251624474,2023,Varma2023,Data from original source,,1.915627881,2.34705075,2.34705075,9.623013160001214,0.22276465253278277,0.44492634,include,grad_cal,45.0,20.339710235595703,21.53672981262207,19.446807784812655,21.939809799194336,grad_cal,0.003484526416286826,0.006116424687206745,0.003083341522142291,0.628080866747851,28.0,Northern Pacific
TEXAS_PSM_RR01954,418_2_ufs,,,,43.1616667,29.9616667,1557.762,0.44850427,0.35435683,0.028712225,0.014406296,0.003430957,0.593580708,0.005512983,0.030447448,2023,Varma2023,Data from original source,,2.464192452,3.063286143,3.063286143,4.198914763431894,0.07209784016161411,0.35435683,include,grad_cal,25.0,10.934109687805176,13.601524353027344,9.532211879243883,14.458009719848633,grad_cal,0.09620356559753418,0.08798413723707199,0.08508088439702988,0.2384917884319633,6.0,Black Sea
